typhoon_name,admin_L3_code,admin_L2_code,admin_L3_name,comp_damage_houses,part_damage_houses,total_damage_houses,pop_15,n_households,pop_density_15,average_speed_mph,distance_typhoon_km,Rainfallme,distance_first_impact,x_pos,y_pos,mean_elevation_m,mean_slope,slope_stdev,mean_ruggedness,ruggedness_stdev,with_coast,coast_length,perimeter,area_km2,poverty_perc,duration_days,in_winter,roof_conc_abs,roof_makeshift_abs,roof_straw_abs,roof_iron_abs,roof_half_conc_abs,roof_wood_abs,wall_conc_abs,wall_wood_abs,wall_iron_abs,wall_makeshift_abs,wall_bamboo_abs,wall_half_wood_abs
Hagupit,PH084819000,PH084800000,SAN JOSE,375,420,795,17561,3509,216.5217927,80.0,41.20464968,237.6440398,121417.3301,661433.2601,1381553.543,69.18594201,5.737832244,6.403873003,30.31673634,29.29834252,1,32407.06357,102069,81.105,8.228460794,12.0,1.0,26.686074833,11.374391919,1836.96434229,1410.64337358,146.33593227,76.995885109,599.551863075,1606.69381077,10.956722667,29.802284391,840.599761749,421.395553843
Hagupit,PH084821000,PH084800000,SAN VICENTE,29,677,706,7856,1547,431.2928905,107.6298057,0.896797344,208.8000031,156386.0708,615342.85,1364336.794,60.18341014,11.29352379,6.161610154,54.09718396,26.51511573,1,11168.91509,65445,18.215,8.235743381,12.0,1.0,15.185020942,114.615704658,777.556272675,618.425574949,17.265160458,3.952266318,441.228414081,632.344299041,0.0,107.191083909,191.946823523,174.289377899
Hagupit,PH084823000,PH084800000,VICTORIA,54,820,874,14817,2893,109.9844862,86.92169321,30.28743037,237.6000061,126129.8746,652128.3109,1374646.808,133.4548947,6.672510606,5.334722448,35.12484421,23.86494612,1,13107.38115,63936,134.719,6.877235608,12.0,1.0,10.185888482,6.859884493,1429.14241659,1263.46583222,94.583244404,88.7627367,816.65828717,1174.66260799,24.172585899,8.126989563,570.973132026,298.406397355
Hagupit,PH086001000,PH086000000,ALMAGRO,54,275,329,8942,2183,367.8775661,100.4844548,21.18946325,280.7999878,121721.1734,642808.381,1318928.082,147.5772806,17.97499265,6.754645773,87.4550256,29.46062896,1,39711.1618,51310,24.307,8.666964885,12.0,1.0,7.734102674,7.932412943,1149.20830356,901.91533481,102.129814731,14.080033465,527.520251626,509.836897237,12.517428967,11.126604739,724.024029185,397.974788246
Hagupit,PH086011000,PH086000000,MATUGUINAO,172,785,957,7288,1244,19.41261394,89.57340894,32.4646605,246.8211738,55399.41736,718860.5675,1348776.742,291.263345,8.146518314,5.37971178,43.58423695,24.4103475,0,,89462,375.426,11.92371021,12.0,1.0,0.0,2.40941652,583.26400456,635.900477148,15.383194528,7.042908488,12.397441516,604.329019808,2.405474284,2.775546868,526.428677432,95.663840092
Hagupit,PH086014000,PH086000000,SAN JOSE DE BUAN,63,523,586,7769,1170,26.08272343,103.929375,18.78125468,236.5667199,44313.35358,723906.9568,1335130.212,332.512995,9.863232348,5.776165054,48.71518158,24.97691352,0,,72425,297.86,9.679495431,12.0,1.0,0.0,0.0,494.77164399,666.05259123,3.23850501,5.93725977,39.84743412,787.75312122,0.0,0.0,301.28987538,41.10957045
Hagupit,PH086407000,PH086400000,CITY OF MAASIN (Capital),1,4,5,85560,18394,418.3985838,40.0,189.912816,99.08163231,200486.0491,703956.9894,1126283.201,243.0446534,8.887120613,6.171026322,46.94290916,27.659961,1,28993.55683,88053,204.494,3.057503506,12.0,1.0,132.62552244,32.985757866,1991.65773294,15557.2242165,369.440565354,310.06618648,7724.68903961,3245.91931959,201.855535272,49.606631448,4058.82791263,3113.10157985
Hagupit,PH086418000,PH086400000,TOMAS OPPUS,4,29,33,16608,3548,279.9635886,40.0,179.8167363,118.476192,187908.9653,713856.9696,1136452.629,266.4062983,11.37567254,6.666068814,57.11776259,30.22641678,1,11757.97569,35786,59.322,5.539499037,12.0,1.0,4.521471856,12.886197628,344.084106876,3062.61985505,115.523639272,8.364725772,1166.51822732,467.778992384,10.139719212,3.830559172,1200.09196143,699.640544024
Hagupit,PH087802000,PH087800000,BILIRAN,25,65,90,16882,3425,273.3174673,80.0,49.73195294,210.2654536,112288.6865,661736.7936,1272188.383,250.7047761,9.785658394,8.775216404,49.01914432,42.8725834,1,30612.29044,50896,61.767,3.60146902,12.0,1.0,0.855020425,7.69518725,800.2995699,2586.22449042,22.65805325,7.26767875,1123.9150104,972.2773824,15.612900175,42.1334458,803.7435992,467.3176586
Hagupit,PH087807000,PH087800000,MARIPIPI,9,173,182,7159,1570,246.1490854,90.16607078,33.19642455,280.7999878,121141.8748,644171.427,1303561.944,229.3539874,17.89483402,10.00740739,88.9706948,52.56472931,1,24078.69534,28455,29.084,3.994971365,12.0,1.0,10.12143989,1.4122935,687.31634113,862.67616134,7.06146907,1.4122935,530.46257407,594.15568898,0.94011914,3.9955087,278.04041856,162.40568898
Hagupit,PH166718000,PH166700000,SAN BENITO,18,41,59,5404,1172,109.2335058,40.0,226.6855919,121.9701517,226765.2879,829397.774,1100116.622,44.43467252,6.104292277,5.753339213,36.11705738,30.93425589,1,20992.93537,106207,49.472,9.159881569,12.0,1.0,0.638924004,0.0,550.113756136,617.413774664,2.34272252,1.490822676,193.842239144,701.240276532,0.0,1.704107924,166.789531564,108.423846008
Hagupit,PH166721000,PH166700000,SANTA MONICA (SAPAO),29,152,181,8808,1941,291.0100109,40.0,219.8795354,112.5037058,220301.6485,834369.8311,1108468.04,49.79359823,5.223598459,4.140562556,27.81037085,19.64657917,1,26806.07888,41452,30.267,8.628519528,12.0,1.0,83.127785418,70.286907759,613.658774649,905.394498573,88.98502854,179.547005061,530.119198317,850.661613801,0.0,96.364889112,163.977549183,299.876749587
Hagupit,PH175901000,PH175900000,ALCANTARA,4,47,51,16351,3394,232.1266326,41.54517902,123.2613433,72.30906451,369965.89,397022.8418,1360071.472,172.6706203,10.80281946,6.843741354,55.07530846,30.75833423,1,27046.63993,51891,70.44,5.473671335,12.0,1.0,42.72105862,16.380095648,1348.03756452,1631.59029575,272.706450762,82.564534704,1336.81681385,185.375453732,8.145952976,49.756355642,1190.62999445,623.275429356
Hagupit,PH175902000,PH175900000,BANTON,1,7,8,5536,1495,193.5393651,60.0,54.12417252,127.1999969,382540.9397,399092.1612,1430540.373,198.8944299,17.22623177,8.56454642,86.08449577,41.705308,1,31575.07766,31575,28.604,10.62138728,12.0,1.0,7.527694265,4.76754005,391.18915706,1028.03205719,58.214165295,5.269386135,673.02583049,303.914793065,1.00301942,7.522644155,305.16856734,204.36514553
Hagupit,PH175903000,PH175900000,CAJIDIOCAN,2,5,7,21861,4827,171.5987943,60.0,79.42663872,74.40000153,308190.4031,461352.4321,1372817.351,233.4184704,14.89035769,9.324417385,74.64245511,43.5092993,1,35214.0789,58904,127.396,7.831297745,12.0,1.0,15.730551009,43.543995321,1941.46941737,2765.61360988,40.124307171,20.518114419,1638.8643626,1218.69574375,7.121499969,74.201454936,1423.15177118,464.965162743
Hagupit,PH175904000,PH175900000,CALATRAVA,7,119,126,10275,2139,270.3378236,52.13592768,89.35673538,67.19999695,373746.9764,398801.4617,1394453.328,151.1230499,12.3452493,6.619602607,59.18174412,29.4821518,1,28327.1023,49638,38.008,5.430656934,12.0,1.0,41.016510006,1.316036862,917.93632086,1161.62264237,15.792453039,1.316036862,859.30733619,349.328072748,2.42742276,2.42742276,701.745588756,223.764158925
Hagupit,PH175906000,PH175900000,CORCUERA,1,2,3,10283,2326,502.5412961,60.0,68.82938076,127.1999969,380098.672,397389.6862,1415842.49,60.05417515,7.553157442,6.230490101,36.30570127,27.50045968,1,28614.07201,30084,20.462,7.5172615,12.0,1.0,23.518704698,7.290798154,1681.5874615,520.233771738,72.202426656,21.166834926,690.575518432,271.272229516,8.263296428,15.110028618,1096.42143662,244.357490386
Hagupit,PH175910000,PH175900000,ROMBLON (Capital),3,37,40,38758,8134,438.3794055,60.0,91.01827245,105.0753944,349206.0533,422384.7567,1387319.686,141.1623131,13.34660218,6.553335798,65.03719334,27.71070462,1,8701.473176,89326,88.412,4.700964962,12.0,1.0,324.911255354,27.183811732,2516.01262164,5021.45376817,200.210918586,44.227624518,3133.01311651,1067.01253194,35.631873606,50.100567734,2271.80162719,1576.44029116
Hagupit,PH175916000,PH175900000,FERROL,2,12,14,6964,1522,200.8595079,40.12897753,122.995743,86.40000153,381336.218,385907.9286,1362902.567,62.03239062,6.712919178,4.820264853,34.94227644,21.76640755,1,504.4804151,43144,34.671,7.553130385,12.0,1.0,6.287400264,1.122750482,553.066685616,946.02921277,15.269401076,0.224549792,469.328309448,134.479314428,6.296690552,2.248817402,737.61229354,172.03457463
Haiyan,PH054103000,PH054100000,BALUD,66,681,747,38124,7240,181.8962556,84.07229568,79.92313716,593.6049664,230042.1665,525326.2948,1328938.024,40.70758411,4.244057191,4.78979195,21.62910336,22.72365148,1,78452.15062,107903,209.592,7.672332389,8.0,1.0,18.05081868,25.55508592,3915.40465552,3037.8104592,206.67170784,36.50727284,1743.4018826,345.80374352,14.58574744,60.77394284,4242.8316428,832.6030408
Haiyan,PH060401000,PH060400000,ALTAVAS,3324,1846,5170,24619,5174,259.6037244,190.0,9.303690556,320.3025534,288440.6422,441231.2324,1272888.376,63.5928868,6.633038697,5.702808511,34.59273062,25.89453529,1,6.192340334,55867,94.833,5.479507697,8.0,1.0,12.81069465,54.282596732,2774.05782612,1970.02400548,286.612110538,76.212766474,1433.04344745,97.978465104,22.977252818,40.53534082,2866.52042435,712.945074634
Haiyan,PH060402000,PH060400000,BALETE,4809,893,5702,28920,6111,244.5169691,189.9636675,8.796291095,281.3371576,297917.2742,431844.9868,1274322.467,61.03609597,6.583671187,5.780699467,34.33169932,25.92487536,0,,60200,118.274,6.182572614,8.0,1.0,14.167174077,1.57413249,4459.28721002,1439.20515438,149.317536753,47.448792279,1285.50371456,132.842916297,10.166546817,0.226107,3939.87685568,742.384042974
Haiyan,PH060403000,PH060400000,BANGA,4673,3608,8281,39505,7892,612.7561229,190.0,15.59697526,300.983152,304531.5461,426880.6903,1282301.287,41.03363084,3.438753361,3.989546032,18.99692113,18.59268849,0,,42791,64.471,3.807113024,8.0,1.0,28.126188312,22.08426252,4231.84540677,3222.42777273,337.097570036,50.418799632,3121.44250625,134.774438308,12.271128744,23.294350772,3220.2355014,1379.98208242
Haiyan,PH060404000,PH060400000,BATAN,3840,2700,6540,32032,6936,382.3483772,190.0,15.80423779,314.0725734,287340.5935,443768.3201,1279000.339,24.53596135,3.952693922,4.716446773,20.76271379,22.27925715,1,38778.3507,110306,83.777,5.90034965,8.0,1.0,22.464406968,9.398377104,4022.04560614,2689.08110326,172.379929416,20.63057712,2386.43289098,54.96582324,35.040713616,8.702925192,3569.34324158,881.51441232
Haiyan,PH060405000,PH060400000,BURUANGA,282,1914,2196,19003,3510,274.883916,153.7698802,31.7300657,324.6253834,354725.6213,381774.1851,1308161.884,216.4646611,10.99704806,7.123316432,56.1543743,32.71256465,1,20572.72177,57145,69.131,4.446666316,8.0,1.0,27.98547219,0.82919889,1255.61481318,2014.7466339,77.94472023,132.87916512,1332.10218141,256.12559856,12.0383172,1.24534449,1439.40925908,469.07929575
Haiyan,PH060406000,PH060400000,IBAJAY,671,4284,4955,49564,9866,333.7081299,165.2214911,27.84867081,366.6904747,325427.7628,409473.937,1298435.834,131.0739072,9.221391431,7.948422761,47.29266897,37.80798508,1,18736.3658,75381,148.525,5.251795658,8.0,1.0,30.984676166,13.964918494,3028.86090487,6548.45794219,199.000150202,44.731398204,4885.29122058,524.032313752,29.476815922,29.258471476,3433.50337139,964.437797014
Haiyan,PH060408000,PH060400000,LEZO,768,2122,2890,15224,3128,768.3843941,184.2176802,23.86534306,304.0,307902.0252,425613.8792,1291010.123,15.79409283,1.446407502,1.554593872,9.08237571,7.949465116,0,,18618,19.813,3.967419863,8.0,1.0,72.448336824,5.174881872,1434.52016232,1478.07541338,128.293928424,9.487283432,1552.76840301,35.422732584,6.479767736,12.095566232,1210.2046666,311.02886384
Haiyan,PH060409000,PH060400000,LIBACAO,3122,1450,4572,28241,6170,159.1167754,182.937482,4.999177838,322.2434634,304262.5169,423023.2558,1262066.662,252.0745511,14.00021138,10.47883594,72.08786718,51.25074245,0,,70197,177.486,9.581813675,8.0,1.0,14.65505187,8.88185074,4846.6041657,1154.41861194,129.8970717,15.54324188,830.38155857,117.26930907,5.52115663,5.07945867,4732.5123511,479.23616596
Haiyan,PH060410000,PH060400000,MADALAG,2138,1426,3564,18389,3603,63.09378806,184.7553932,1.177814147,287.8911699,312984.06,415143.2977,1267608.855,503.2580774,19.71734897,11.47510879,101.9697727,56.70487932,0,,90927,291.455,9.146772527,8.0,1.0,4.958711619,0.0,2858.59818207,640.467215481,53.157390141,45.818497089,562.001322882,35.521977,25.996531338,0.793787739,2570.08443333,408.601951311
Haiyan,PH060411000,PH060400000,MAKATO,1144,3152,4296,27262,5552,452.4963484,172.7413381,26.34645522,315.7504265,313438.8186,420834.9796,1294538.355,68.34423306,5.138812323,6.550602191,28.13865757,31.61037263,1,4549.570042,41549,60.248,6.07438926,8.0,1.0,24.496689856,10.27986112,3005.00031261,2258.94484944,227.90671296,25.371574016,2200.621256,132.847051216,14.882369184,20.353831872,2507.02302218,676.272469552
Haiyan,PH060412000,PH060400000,MALAY,158,441,599,52973,10180,734.1149406,136.4715958,39.15289708,313.6736185,353350.8597,385234.4601,1315023.847,178.1313353,11.12118627,7.459452913,57.58217064,33.9848441,1,26888.71504,74998,72.159,3.001529081,8.0,1.0,96.7794276,47.81501208,4870.00496748,4944.94580098,148.2725144,72.18227746,3883.1906238,938.35271836,30.60619036,99.64808034,4172.64455982,1055.5578375
Haiyan,PH060413000,PH060400000,MALINAO,1126,3959,5085,23194,5112,110.8154207,190.0,14.02705923,308.5495449,315313.9772,415958.8537,1282969.525,289.9422663,13.1185431,9.308742848,67.37389185,44.19752769,0,,67426,209.303,5.798913512,8.0,1.0,5.307089256,3.821102424,2830.58876426,2187.79419312,75.148373232,9.340477704,1808.89420493,80.475511752,12.103176312,10.616821416,2670.7678506,529.14242988
Haiyan,PH060414000,PH060400000,NABAS,660,2821,3481,36435,6376,418.7353468,143.7291421,35.75452349,333.2221932,342324.121,395083.2309,1309504.181,184.7189448,13.14868966,9.609747862,67.72019459,45.69485062,1,605.021393,60570,87.012,4.347468094,8.0,1.0,49.551192392,30.350104304,2010.53973157,3940.76523755,311.759601672,33.034132512,3143.0985885,401.023129848,18.12534212,45.725286344,1861.96666414,906.060989048
Haiyan,PH060415000,PH060400000,NEW WASHINGTON,3672,4086,7758,45007,9112,816.5720195,188.2568662,21.26126492,316.9646701,296891.9718,435741.9705,1286243.654,6.071745328,0.849372959,0.721670369,5.522668158,3.781736392,1,63800.32202,146030,55.117,4.821472215,8.0,1.0,61.403371544,12.367462464,5218.4187088,3594.80940846,163.814652136,61.1863966,4168.30161257,260.641233488,55.696289032,36.985817576,3450.34162808,1140.03342837
Haiyan,PH060416000,PH060400000,NUMANCIA,1043,5043,6086,31934,6462,1322.537894,165.1435544,28.58059768,304.0,307139.2028,427620.6639,1295408.885,8.512508935,0.971486653,0.641745985,6.383911958,3.133574981,1,6152.605376,27052,24.146,3.278637189,8.0,1.0,19.274685588,9.31248513,2364.2889608,3641.18258405,365.569272072,62.372005902,3411.60817628,155.457458388,39.460610106,14.309892216,1799.79405584,1041.36981363
Haiyan,PH060417000,PH060400000,TANGALAN,591,2174,2765,21916,4263,322.7069928,164.3591508,28.89155115,309.3250735,318635.4642,416421.6291,1298055.907,122.3896185,9.30781514,7.255997474,48.29969018,33.22396892,1,12303.1817,43861,67.913,5.730972805,8.0,1.0,18.75003816,2.949446073,2019.94781108,2102.11089505,89.747370216,29.494439415,2006.91128425,194.577639417,1.475671554,1.264861941,1638.62619974,420.144347364
Haiyan,PH060602000,PH060600000,BARBAZA,2500,1582,4082,22704,4747,128.6192578,167.751598,26.24989092,631.9810252,320268.3278,404450.0727,1244224.359,559.1616444,21.20674245,13.02448427,111.1676943,68.96915052,1,10233.06409,71734,176.521,4.532241015,8.0,1.0,13.992632213,3.935429145,1844.18501497,2697.07958729,174.251978817,13.555362308,1086.75461589,35.549067768,7.415141543,1.744740862,2997.68055681,617.855877122
Haiyan,PH060604000,PH060600000,BUGASONG,1015,3669,4684,33642,6811,193.2515337,143.4440236,43.43058298,377.9907256,318059.4991,405325.9435,1226493.763,336.7376947,16.47907785,12.24003855,85.23766385,61.69710021,1,10132.25942,86939,174.084,5.222638369,8.0,1.0,0.211141,106.695874719,1942.4988074,4606.51528072,150.430620242,4.648139706,1602.52594429,73.487052926,8.89468923,55.062344386,4024.21012981,1046.81984617
Haiyan,PH060605000,PH060600000,CALUYA,735,3229,3964,35496,6570,256.4295209,145.1633963,36.66724745,321.527568,407900.8712,330932.9947,1323779.766,31.48208883,3.049993154,2.962409621,15.55385274,13.6120357,1,6093.896291,192263,138.424,3.910299752,8.0,1.0,2.6282628,7.8847884,2397.63276558,3986.41764132,117.83378439,57.60275751,1952.81376039,462.82215861,43.25853564,16.55300988,3229.8233004,864.72924165
Haiyan,PH060606000,PH060600000,CULASI,2369,4460,6829,41228,8154,209.4578117,179.7609757,8.344267356,277.2042207,324366.5325,402778.4642,1262860.917,516.2725539,17.17186114,12.09659884,87.34295453,62.76453433,1,19531.44013,89971,196.832,5.408945377,8.0,1.0,7.744979052,29.305337382,2160.22180306,5722.91317807,195.71777118,38.096931258,2397.50750837,324.197201736,21.179762226,27.47078523,3786.56459834,1597.08013594
Haiyan,PH060609000,PH060600000,LAUA-AN,1414,3033,4447,26072,5355,163.1866206,157.7963534,37.21627994,636.0,320966.0051,402815.2474,1233363.3,372.8986476,16.8788775,11.06811553,88.57137361,54.93978955,1,10300.59038,72022,159.768,5.108929119,8.0,1.0,0.63856233,70.029214605,1502.54173566,3651.31051992,124.73289045,5.747077035,1034.87829732,43.661258865,21.93712164,0.213129,3626.22718048,628.08316263
Haiyan,PH060610000,PH060600000,LIBERTAD,715,1380,2095,16429,3194,172.8658761,165.7892507,27.70753216,351.0776127,349704.8827,385620.1659,1303253.287,268.6939133,14.12059238,9.002957452,72.72083947,42.53869106,1,22038.23269,52407,95.039,4.832917402,8.0,1.0,11.276075242,13.326271902,1249.38930482,1780.18499332,137.773154866,2.05019666,982.42358346,66.379972546,12.663254994,1.633967356,1416.24222949,714.65698896
Haiyan,PH060611000,PH060600000,PANDAN,1122,2210,3332,34333,6812,233.7820631,171.1543009,25.93074249,378.6185245,333543.5981,401005.1655,1298238.37,204.6618165,11.57966174,9.036302871,59.01390632,43.15651198,1,18398.47042,65431,146.859,4.106835989,8.0,1.0,11.12477938,40.648218988,2281.22093878,4247.73907839,205.808360628,25.45862384,3000.87540085,173.7776963,12.41269016,46.440592016,2714.74144167,863.752185816
Haiyan,PH060612000,PH060600000,PATNONGON,292,1976,2268,37176,7806,279.0613881,104.0493098,64.09887074,385.0,328364.971,394679.0598,1207597.673,135.2916066,10.17427422,7.844706494,51.10338248,37.62376046,1,16266.03134,46125,133.218,5.74564235,8.0,1.0,19.778522754,13.710114936,2393.65120669,4785.95387223,406.80832395,186.097951638,1776.68126561,119.78630949,29.723093544,4.916601294,4522.60362302,1352.28909923
Haiyan,PH060614000,PH060600000,SAN REMIGIO,188,1392,1580,31935,5918,80.9669895,101.9739378,63.68246395,367.2023012,313095.7677,409994.2255,1204837.419,522.8922696,14.82075682,8.990677079,73.88169255,44.57523462,0,,96465,394.42,7.368091436,8.0,1.0,0.0,5.724741792,1161.13532526,4705.93421879,40.073186626,5.132527532,834.617682316,408.889367656,66.56338557,20.20674469,4070.07364355,517.649182138
Haiyan,PH060615000,PH060600000,SEBASTE,885,1979,2864,17907,3536,168.0998066,189.7678447,9.913202183,442.4926049,326747.3497,403855.5323,1281285.124,265.2779041,15.52368433,9.342427573,77.55934022,43.66149042,1,20274.73507,55711,106.526,5.383369632,8.0,1.0,4.7105708,4.096148368,1011.13420325,2457.4841591,51.611466608,6.963451872,1137.22355739,185.673337408,13.95114656,6.154917184,1715.17029299,477.826748464
Haiyan,PH060617000,PH060600000,TIBIAO,2670,2563,5233,26748,5158,270.5425416,170.0157415,20.79379768,622.1394489,325347.0633,400069.7566,1250708.342,306.1779954,15.16170484,10.51688281,77.38237797,52.11092506,1,14585.97415,50642,98.868,5.491999402,8.0,1.0,5.964236664,19.596779084,1633.34891455,3248.80511911,242.829649606,7.45529583,1286.62284181,52.854474746,9.803650702,9.803650702,3025.49243885,773.42293803
Haiyan,PH060618000,PH060600000,VALDERRAMA,546,1545,2091,19124,3807,62.00494769,131.2962617,48.80778219,361.640012,310053.2788,413074.9091,1219389.681,551.2951485,18.24108979,10.39279905,92.63451239,51.53245461,0,,92691,308.427,8.690650492,8.0,1.0,0.0,3.306661218,905.405081958,2874.1083019,20.253297105,3.926661624,758.333514798,134.8839135,5.594264676,4.351092633,2374.45412129,529.383096909
