typhoon_name,admin_L3_code,admin_L2_code,admin_L3_name,comp_damage_houses,part_damage_houses,total_damage_houses,pop_15,n_households,pop_density_15,average_speed_mph,distance_typhoon_km,Rainfallme,distance_first_impact,x_pos,y_pos,mean_elevation_m,mean_slope,slope_stdev,mean_ruggedness,ruggedness_stdev,with_coast,coast_length,perimeter,area_km2,poverty_perc,roof_conc,roof_makeshift,roof_straw,roof_iron,roof_half_conc,roof_wood,wall_conc,wall_wood,wall_iron,wall_makeshift,wall_bamboo,wall_half_wood,mean_elevation_neighbours,typhoon_direction
Hagupit,PH084819000,PH084800000,SAN JOSE,375,420,795,17561,3509,216.5217927,80.0,41.20464968,237.6440398,121417.3301,661433.2601,1381553.543,69.18594201,5.737832244,6.403873003,30.31673634,29.29834252,1,32407.06357,102069,81.105,8.228460794,0.007605037,0.003241491,0.52350081,0.402007231,0.04170303,0.021942401,0.170861175,0.457877974,0.003122463,0.008493099,0.239555361,0.120089927,577261.384539,-80212.68042
Hagupit,PH084821000,PH084800000,SAN VICENTE,29,677,706,7856,1547,431.2928905,107.6298057,0.896797344,208.8000031,156386.0708,615342.85,1364336.794,60.18341014,11.29352379,6.161610154,54.09718396,26.51511573,1,11168.91509,65445,18.215,8.235743381,0.009815786,0.074089014,0.502622025,0.399757967,0.011160414,0.002554794,0.285215523,0.408755203,0.0,0.069289647,0.124076809,0.112662817,574855.765839,-155489.273456
Hagupit,PH084823000,PH084800000,VICTORIA,54,820,874,14817,2893,109.9844862,86.92169321,30.28743037,237.6000061,126129.8746,652128.3109,1374646.808,133.4548947,6.672510606,5.334722448,35.12484421,23.86494612,1,13107.38115,63936,134.719,6.877235608,0.003520874,0.002371201,0.494000144,0.436732054,0.032693828,0.0306819,0.28228769,0.406036159,0.008355543,0.002809191,0.197363682,0.103147735,573044.757767,-95842.44423
Hagupit,PH086001000,PH086000000,ALMAGRO,54,275,329,8942,2183,367.8775661,100.4844548,21.18946325,280.7999878,121721.1734,642808.381,1318928.082,147.5772806,17.97499265,6.754645773,87.4550256,29.46062896,1,39711.1618,51310,24.307,8.666964885,0.003542878,0.003633721,0.52643532,0.41315407,0.046784157,0.006449855,0.241649222,0.233548739,0.005734049,0.005096933,0.331664695,0.182306362,583277.294911,-100531.71015
Hagupit,PH086011000,PH086000000,MATUGUINAO,172,785,957,7288,1244,19.41261394,89.57340894,32.4646605,246.8211738,55399.41736,718860.5675,1348776.742,291.263345,8.146518314,5.37971178,43.58423695,24.4103475,0,0.0,89462,375.426,11.92371021,0.0,0.00193683,0.46886174,0.511174017,0.012365912,0.005661502,0.009965789,0.485795032,0.001933661,0.002231147,0.423174178,0.076900193,557346.716857,-22934.75686
Hagupit,PH086014000,PH086000000,SAN JOSE DE BUAN,63,523,586,7769,1170,26.08272343,103.929375,18.78125468,236.5667199,44313.35358,723906.9568,1335130.212,332.512995,9.863232348,5.776165054,48.71518158,24.97691352,0,0.0,72425,297.86,9.679495431,0.0,0.0,0.422881747,0.569275719,0.002767953,0.005074581,0.034057636,0.673293266,0.0,0.0,0.257512714,0.035136385,565260.514417,-25532.0989
Hagupit,PH086407000,PH086400000,CITY OF MAASIN (Capital),1,4,5,85560,18394,418.3985838,40.0,189.912816,99.08163231,200486.0491,703956.9894,1126283.201,243.0446534,8.887120613,6.171026322,46.94290916,27.659961,1,28993.55683,88053,204.494,3.057503506,0.00721026,0.001793289,0.108277576,0.845777113,0.020084841,0.01685692,0.419956999,0.176466202,0.010973988,0.002696892,0.220660428,0.169245492,416684.900276,-10573.2331
Hagupit,PH086418000,PH086400000,TOMAS OPPUS,4,29,33,16608,3548,279.9635886,40.0,179.8167363,118.476192,187908.9653,713856.9696,1136452.629,266.4062983,11.37567254,6.666068814,57.11776259,30.22641678,1,11757.97569,35786,59.322,5.539499037,0.001274372,0.003631961,0.096979737,0.863196126,0.032560214,0.002357589,0.328781913,0.131843008,0.002857869,0.001079639,0.338244634,0.197192938,434574.485342,-8092.229
Hagupit,PH087802000,PH087800000,BILIRAN,25,65,90,16882,3425,273.3174673,80.0,49.73195294,210.2654536,112288.6865,661736.7936,1272188.383,250.7047761,9.785658394,8.775216404,49.01914432,42.8725834,1,30612.29044,50896,61.767,3.60146902,0.000249641,0.00224677,0.233664108,0.755102041,0.00661549,0.00212195,0.328150368,0.283876608,0.004558511,0.012301736,0.234669664,0.136443112,707719.891598,-62556.73356
Hagupit,PH087807000,PH087800000,MARIPIPI,9,173,182,7159,1570,246.1490854,90.16607078,33.19642455,280.7999878,121141.8748,644171.427,1303561.944,229.3539874,17.89483402,10.00740739,88.9706948,52.56472931,1,24078.69534,28455,29.084,3.994971365,0.006446777,0.00089955,0.437781109,0.549475262,0.004497751,0.00089955,0.337874251,0.378443114,0.000598802,0.00254491,0.177095808,0.103443114,594353.801805,-87945.45025
Hagupit,PH166718000,PH166700000,SAN BENITO,18,41,59,5404,1172,109.2335058,40.0,226.6855919,121.9701517,226765.2879,829397.774,1100116.622,44.43467252,6.104292277,5.753339213,36.11705738,30.93425589,1,20992.93537,106207,49.472,9.159881569,0.000545157,0.0,0.469380338,0.526803562,0.00199891,0.001272033,0.165394402,0.598327881,0.0,0.001454017,0.142311887,0.092511814,298844.324813,-79.696
Hagupit,PH166721000,PH166700000,SANTA MONICA (SAPAO),29,152,181,8808,1941,291.0100109,40.0,219.8795354,112.5037058,220301.6485,834369.8311,1108468.04,49.79359823,5.223598459,4.140562556,27.81037085,19.64657917,1,26806.07888,41452,30.267,8.628519528,0.042827298,0.036211699,0.316155989,0.466457753,0.04584494,0.092502321,0.273116537,0.438259461,0.0,0.049647032,0.084480963,0.154496007,299912.243762,-422.1131
Hagupit,PH175901000,PH175900000,ALCANTARA,4,47,51,16351,3394,232.1266326,41.54517902,123.2613433,72.30906451,369965.89,397022.8418,1360071.472,172.6706203,10.80281946,6.843741354,55.07530846,30.75833423,1,27046.63993,51891,70.44,5.473671335,0.01258723,0.004826192,0.397182547,0.480727842,0.080349573,0.024326616,0.393876492,0.054618578,0.002400104,0.014660093,0.350804359,0.183640374,604972.254997,-246704.5467
Hagupit,PH175902000,PH175900000,BANTON,1,7,8,5536,1495,193.5393651,60.0,54.12417252,127.1999969,382540.9397,399092.1612,1430540.373,198.8944299,17.22623177,8.56454642,86.08449577,41.705308,1,31575.07766,31575,28.604,10.62138728,0.005035247,0.00318899,0.261664988,0.687646861,0.038939241,0.003524673,0.450184502,0.203287487,0.000670916,0.005031869,0.204126132,0.136699094,604493.905639,-328416.76718
Hagupit,PH175903000,PH175900000,CAJIDIOCAN,2,5,7,21861,4827,171.5987943,60.0,79.42663872,74.40000153,308190.4031,461352.4321,1372817.351,233.4184704,14.89035769,9.324417385,74.64245511,43.5092993,1,35214.0789,58904,127.396,7.831297745,0.003258867,0.009020923,0.402210362,0.572946677,0.008312473,0.004250697,0.339520274,0.252474776,0.001475347,0.015372168,0.294831525,0.096325909,573640.338848,-228763.76438
Hagupit,PH175904000,PH175900000,CALATRAVA,7,119,126,10275,2139,270.3378236,52.13592768,89.35673538,67.19999695,373746.9764,398801.4617,1394453.328,151.1230499,12.3452493,6.619602607,59.18174412,29.4821518,1,28327.1023,49638,38.008,5.430656934,0.019175554,0.000615258,0.42914274,0.543068089,0.007383101,0.000615258,0.40173321,0.163313732,0.00113484,0.00113484,0.328071804,0.104611575,597817.844541,-284390.24102
Hagupit,PH175906000,PH175900000,CORCUERA,1,2,3,10283,2326,502.5412961,60.0,68.82938076,127.1999969,380098.672,397389.6862,1415842.49,60.05417515,7.553157442,6.230490101,36.30570127,27.50045968,1,28614.07201,30084,20.462,7.5172615,0.010111223,0.003134479,0.722952477,0.223660263,0.031041456,0.009100101,0.296894032,0.116626066,0.003552578,0.006496143,0.47137637,0.105054811,610232.144084,-311269.29124
Hagupit,PH175910000,PH175900000,ROMBLON (Capital),3,37,40,38758,8134,438.3794055,60.0,91.01827245,105.0753944,349206.0533,422384.7567,1387319.686,141.1623131,13.34660218,6.553335798,65.03719334,27.71070462,1,8701.473176,89326,88.412,4.700964962,0.039944831,0.003341998,0.30932046,0.617341255,0.024614079,0.005437377,0.385174959,0.131179313,0.004380609,0.006159401,0.279296979,0.19380874,592492.129157,-258187.78085
Hagupit,PH175916000,PH175900000,FERROL,2,12,14,6964,1522,200.8595079,40.12897753,122.995743,86.40000153,381336.218,385907.9286,1362902.567,62.03239062,6.712919178,4.820264853,34.94227644,21.76640755,1,504.4804151,43144,34.671,7.553130385,0.004131012,0.000737681,0.363381528,0.621569785,0.010032458,0.000147536,0.308362884,0.088356974,0.004137116,0.001477541,0.48463357,0.113031915,606832.407039,-258340.475
Haiyan,PH054103000,PH054100000,BALUD,66,681,747,38124,7240,181.8962556,84.07229568,79.92313716,593.6049664,230042.1665,525326.2948,1328938.024,40.70758411,4.244057191,4.78979195,21.62910336,22.72365148,1,78452.15062,107903,209.592,7.672332389,0.002493207,0.003529708,0.540801748,0.41958708,0.028545816,0.005042441,0.240801365,0.047762948,0.002014606,0.008394191,0.58602647,0.11500042,546888.550706,-150119.02934
Haiyan,PH060401000,PH060400000,ALTAVAS,3324,1846,5170,24619,5174,259.6037244,190.0,9.303690556,320.3025534,288440.6422,441231.2324,1272888.376,63.5928868,6.633038697,5.702808511,34.59273062,25.89453529,1,6.192340334,55867,94.833,5.479507697,0.002475975,0.010491418,0.536153426,0.380754543,0.055394687,0.014729951,0.276970129,0.018936696,0.004440907,0.00783443,0.554024048,0.137793791,673339.547768,-279136.951644
Haiyan,PH060402000,PH060400000,BALETE,4809,893,5702,28920,6111,244.5169691,189.9636675,8.796291095,281.3371576,297917.2742,431844.9868,1274322.467,61.03609597,6.583671187,5.780699467,34.33169932,25.92487536,0,0.0,60200,118.274,6.182572614,0.002318307,0.00025759,0.729714811,0.23551058,0.024434223,0.007764489,0.210358978,0.021738327,0.001663647,3.7e-05,0.644718844,0.121483234,700676.870156,-289120.983105
Haiyan,PH060403000,PH060400000,BANGA,4673,3608,8281,39505,7892,612.7561229,190.0,15.59697526,300.983152,304531.5461,426880.6903,1282301.287,41.03363084,3.438753361,3.989546032,18.99692113,18.59268849,0,0.0,42791,64.471,3.807113024,0.003563886,0.00279831,0.536219641,0.408315734,0.042713833,0.006388596,0.395519831,0.017077349,0.001554882,0.002951641,0.40803795,0.174858348,700176.430157,-288934.57084
Haiyan,PH060404000,PH060400000,BATAN,3840,2700,6540,32032,6936,382.3483772,190.0,15.80423779,314.0725734,287340.5935,443768.3201,1279000.339,24.53596135,3.952693922,4.716446773,20.76271379,22.27925715,1,38778.3507,110306,83.777,5.90034965,0.003238813,0.001355014,0.579879701,0.387699121,0.024852931,0.00297442,0.344064719,0.007924715,0.005052006,0.001254747,0.514611194,0.12709262,657315.924924,-271536.35571
Haiyan,PH060405000,PH060400000,BURUANGA,282,1914,2196,19003,3510,274.883916,153.7698802,31.7300657,324.6253834,354725.6213,381774.1851,1308161.884,216.4646611,10.99704806,7.123316432,56.1543743,32.71256465,1,20572.72177,57145,69.131,4.446666316,0.007973069,0.000236239,0.357725018,0.57400189,0.022206473,0.037857312,0.379516291,0.072970256,0.00342972,0.000354799,0.410088108,0.133640825,649394.677415,-322995.5556
Haiyan,PH060406000,PH060400000,IBAJAY,671,4284,4955,49564,9866,333.7081299,165.2214911,27.84867081,366.6904747,325427.7628,409473.937,1298435.834,131.0739072,9.221391431,7.948422761,47.29266897,37.80798508,1,18736.3658,75381,148.525,5.251795658,0.003140551,0.001415459,0.306999889,0.663739909,0.020170297,0.004533894,0.495164324,0.053114972,0.002987717,0.002965586,0.348013721,0.097753679,685116.248464,-297579.09199
Haiyan,PH060408000,PH060400000,LEZO,768,2122,2890,15224,3128,768.3843941,184.2176802,23.86534306,304.0,307902.0252,425613.8792,1291010.123,15.79409283,1.446407502,1.554593872,9.08237571,7.949465116,0,0.0,18618,19.813,3.967419863,0.023161233,0.001654374,0.45860619,0.472530503,0.041014683,0.003033019,0.496409336,0.011324403,0.002071537,0.003866869,0.386894075,0.09943378,686934.090736,-284036.68214
Haiyan,PH060409000,PH060400000,LIBACAO,3122,1450,4572,28241,6170,159.1167754,182.937482,4.999177838,322.2434634,304262.5169,423023.2558,1262066.662,252.0745511,14.00021138,10.47883594,72.08786718,51.25074245,0,0.0,70197,177.486,9.581813675,0.002375211,0.001439522,0.78551121,0.187101882,0.02105301,0.002519164,0.134583721,0.019006371,0.000894839,0.000823251,0.76701983,0.077671988,740828.924784,-299263.339062
Haiyan,PH060410000,PH060400000,MADALAG,2138,1426,3564,18389,3603,63.09378806,184.7553932,1.177814147,287.8911699,312984.06,415143.2977,1267608.855,503.2580774,19.71734897,11.47510879,101.9697727,56.70487932,0,0.0,90927,291.455,9.146772527,0.001376273,0.0,0.793393889,0.177759427,0.014753647,0.012716763,0.155981494,0.009859,0.007215246,0.000220313,0.713317911,0.113406037,715893.458185,-311806.245853
Haiyan,PH060411000,PH060400000,MAKATO,1144,3152,4296,27262,5552,452.4963484,172.7413381,26.34645522,315.7504265,313438.8186,420834.9796,1294538.355,68.34423306,5.138812323,6.550602191,28.13865757,31.61037263,1,4549.570042,41549,60.248,6.07438926,0.004412228,0.00185156,0.541246454,0.40687047,0.04104948,0.004569808,0.3963655,0.023927783,0.002680542,0.003666036,0.451553138,0.121807001,688693.040073,-287092.36338
Haiyan,PH060412000,PH060400000,MALAY,158,441,599,52973,10180,734.1149406,136.4715958,39.15289708,313.6736185,353350.8597,385234.4601,1315023.847,178.1313353,11.12118627,7.459452913,57.58217064,33.9848441,1,26888.71504,74998,72.159,3.001529081,0.00950682,0.004696956,0.478389486,0.485751061,0.01456508,0.007090597,0.38145291,0.092176102,0.003006502,0.009788613,0.409886499,0.103689375,636039.618043,-314197.96262
Haiyan,PH060413000,PH060400000,MALINAO,1126,3959,5085,23194,5112,110.8154207,190.0,14.02705923,308.5495449,315313.9772,415958.8537,1282969.525,289.9422663,13.1185431,9.308742848,67.37389185,44.19752769,0,0.0,67426,209.303,5.798913512,0.001038163,0.000747477,0.553714547,0.42797226,0.014700386,0.001827167,0.353852544,0.015742471,0.002367601,0.002076843,0.522450675,0.103509865,695723.762818,-301286.91797
Haiyan,PH060414000,PH060400000,NABAS,660,2821,3481,36435,6376,418.7353468,143.7291421,35.75452349,333.2221932,342324.121,395083.2309,1309504.181,184.7189448,13.14868966,9.609747862,67.72019459,45.69485062,1,605.021393,60570,87.012,4.347468094,0.007771517,0.004760054,0.315329318,0.618062302,0.048895797,0.005181012,0.492957746,0.062895723,0.002842745,0.007171469,0.292027394,0.142104923,650289.95532,-306569.59751
Haiyan,PH060415000,PH060400000,NEW WASHINGTON,3672,4086,7758,45007,9112,816.5720195,188.2568662,21.26126492,316.9646701,296891.9718,435741.9705,1286243.654,6.071745328,0.849372959,0.721670369,5.522668158,3.781736392,1,63800.32202,146030,55.117,4.821472215,0.006738737,0.001357272,0.5726974,0.394513763,0.017977903,0.006714925,0.457451889,0.028604174,0.006112411,0.004059023,0.37865909,0.125113414,660373.537655,-275630.70688
Haiyan,PH060416000,PH060400000,NUMANCIA,1043,5043,6086,31934,6462,1322.537894,165.1435544,28.58059768,304.0,307139.2028,427620.6639,1295408.885,8.512508935,0.971486653,0.641745985,6.383911958,3.133574981,1,6152.605376,27052,24.146,3.278637189,0.002982774,0.001441115,0.365875729,0.563476104,0.056572156,0.009652121,0.527949269,0.024057174,0.006106563,0.002214468,0.278519662,0.161152865,665521.673036,-278558.60512
Haiyan,PH060417000,PH060400000,TANGALAN,591,2174,2765,21916,4263,322.7069928,164.3591508,28.89155115,309.3250735,318635.4642,416421.6291,1298055.907,122.3896185,9.30781514,7.255997474,48.29969018,33.22396892,1,12303.1817,43861,67.913,5.730972805,0.00439832,0.000691871,0.473832468,0.493106004,0.021052632,0.006918705,0.470774404,0.045643359,0.000346158,0.000296707,0.384383345,0.098556028,679244.409459,-289743.91305
Haiyan,PH060602000,PH060600000,BARBAZA,2500,1582,4082,22704,4747,128.6192578,167.751598,26.24989092,631.9810252,320268.3278,404450.0727,1244224.359,559.1616444,21.20674245,13.02448427,111.1676943,68.96915052,1,10233.06409,71734,176.521,4.532241015,0.002947679,0.000829035,0.388494842,0.56816507,0.036707811,0.002855564,0.228935036,0.007488744,0.001562069,0.000367546,0.631489479,0.130157126,708932.16487,-294018.43688
Haiyan,PH060604000,PH060600000,BUGASONG,1015,3669,4684,33642,6811,193.2515337,143.4440236,43.43058298,377.9907256,318059.4991,405325.9435,1226493.763,336.7376947,16.47907785,12.24003855,85.23766385,61.69710021,1,10132.25942,86939,174.084,5.222638369,3.1e-05,0.015665229,0.285200236,0.676334647,0.022086422,0.000682446,0.235284972,0.010789466,0.00130593,0.008084326,0.590839837,0.15369547,716948.963987,-274628.91612
Haiyan,PH060605000,PH060600000,CALUYA,735,3229,3964,35496,6570,256.4295209,145.1633963,36.66724745,321.527568,407900.8712,330932.9947,1323779.766,31.48208883,3.049993154,2.962409621,15.55385274,13.6120357,1,6093.896291,192263,138.424,3.910299752,0.00040004,0.00120012,0.364936494,0.606760676,0.017935127,0.008767543,0.297231927,0.070444773,0.006584252,0.002519484,0.49160172,0.131617845,518570.484252,-371233.62375
Haiyan,PH060606000,PH060600000,CULASI,2369,4460,6829,41228,8154,209.4578117,179.7609757,8.344267356,277.2042207,324366.5325,402778.4642,1262860.917,516.2725539,17.17186114,12.09659884,87.34295453,62.76453433,1,19531.44013,89971,196.832,5.408945377,0.000949838,0.003593983,0.264927864,0.701853468,0.02400267,0.004672177,0.294028392,0.039759284,0.002597469,0.003368995,0.464381236,0.195864623,693275.748972,-316022.265144
Haiyan,PH060609000,PH060600000,LAUA-AN,1414,3033,4447,26072,5355,163.1866206,157.7963534,37.21627994,636.0,320966.0051,402815.2474,1233363.3,372.8986476,16.8788775,11.06811553,88.57137361,54.93978955,1,10300.59038,72022,159.768,5.108929119,0.000119246,0.013077351,0.280586692,0.681850704,0.02329279,0.001073217,0.193254584,0.008153363,0.004096568,3.98e-05,0.677166607,0.117289106,716410.523891,-283749.72516
Haiyan,PH060610000,PH060600000,LIBERTAD,715,1380,2095,16429,3194,172.8658761,165.7892507,27.70753216,351.0776127,349704.8827,385620.1659,1303253.287,268.6939133,14.12059238,9.002957452,72.72083947,42.53869106,1,22038.23269,52407,95.039,4.832917402,0.003530393,0.004172283,0.391167597,0.557352847,0.043134989,0.00064189,0.30758409,0.020782709,0.003964701,0.000511574,0.443407085,0.22374984,647860.1967,-321997.35054
Haiyan,PH060611000,PH060600000,PANDAN,1122,2210,3332,34333,6812,233.7820631,171.1543009,25.93074249,378.6185245,333543.5981,401005.1655,1298238.37,204.6618165,11.57966174,9.036302871,59.01390632,43.15651198,1,18398.47042,65431,146.859,4.106835989,0.001633115,0.005967149,0.334882698,0.623567099,0.030212619,0.00373732,0.440527804,0.025510525,0.00182218,0.006817468,0.398523406,0.126798618,666679.898738,-307612.85561
Haiyan,PH060612000,PH060600000,PATNONGON,292,1976,2268,37176,7806,279.0613881,104.0493098,64.09887074,385.0,328364.971,394679.0598,1207597.673,135.2916066,10.17427422,7.844706494,51.10338248,37.62376046,1,16266.03134,46125,133.218,5.74564235,0.002533759,0.001756356,0.306642481,0.613112205,0.052114825,0.023840373,0.227604569,0.015345415,0.003807724,0.000629849,0.579375304,0.173237138,584601.850437,-264266.10026
Haiyan,PH060614000,PH060600000,SAN REMIGIO,188,1392,1580,31935,5918,80.9669895,101.9739378,63.68246395,367.2023012,313095.7677,409994.2255,1204837.419,522.8922696,14.82075682,8.990677079,73.88169255,44.57523462,0,0.0,96465,394.42,7.368091436,0.0,0.000967344,0.196204009,0.795189966,0.006771407,0.000867274,0.141030362,0.069092492,0.011247615,0.003414455,0.687744786,0.087470291,593577.361556,-249413.30375
Haiyan,PH060615000,PH060600000,SEBASTE,885,1979,2864,17907,3536,168.0998066,189.7678447,9.913202183,442.4926049,326747.3497,403855.5323,1281285.124,265.2779041,15.52368433,9.342427573,77.55934022,43.66149042,1,20274.73507,55711,106.526,5.383369632,0.001332175,0.001158413,0.285954243,0.694989864,0.014596003,0.001969302,0.321612997,0.052509428,0.00394546,0.001740644,0.485059472,0.135131999,687063.661238,-316834.147517
Haiyan,PH060617000,PH060600000,TIBIAO,2670,2563,5233,26748,5158,270.5425416,170.0157415,20.79379768,622.1394489,325347.0633,400069.7566,1250708.342,306.1779954,15.16170484,10.51688281,77.38237797,52.11092506,1,14585.97415,50642,98.868,5.491999402,0.001156308,0.003799298,0.316663225,0.629857526,0.047078257,0.001445385,0.249442195,0.010247087,0.001900669,0.001900669,0.586563094,0.149946285,733888.699568,-304553.26562
